"","x","y","spatial_cluster"
"cell76596",8197.31661709398,-5448.77192238346,"14"
"cell76600",8186.73261681944,-5481.17192322388,"14"
"cell76608",8082.78261412308,-5442.88592223078,"14"
"cell76609",8155.52061600983,-5533.49792458117,"14"
"cell76613",8096.12061446905,-5477.06792311743,"14"
"cell76620",8159.78661612049,-5499.69392370433,"14"
"cell76622",8102.65461463854,-5525.99192438647,"14"
"cell76625",8135.23159583285,-5366.46361687407,"14"
"cell76627",8219.79559802637,-5261.81161415949,"14"
"cell76629",8204.40559762716,-5281.03561465815,"14"
"cell76630",8240.47759856284,-5253.06361393258,"14"
"cell76632",8235.02359842137,-5261.8656141609,"14"
"cell76637",8194.14559736103,-5265.80761426315,"14"
"cell76640",8190.68959727138,-5419.11361823976,"14"
"cell76642",8153.48359630629,-5439.14761875942,"14"
"cell76643",8150.83759623766,-5366.73361688107,"14"
"cell76644",8161.4755965136,-5397.18961767107,"14"
"cell76645",8089.60159464926,-5320.72561568767,"14"
"cell76649",8125.07959556952,-5336.54761609808,"14"
"cell76650",8238.31759850681,-5379.63961721584,"14"
"cell76657",8169.89959673211,-5430.72361854091,"14"
"cell76658",8243.82559864968,-5413.82161810249,"14"
"cell76659",8233.45759838074,-5333.84761602804,"14"
"cell76661",8087.49559459463,-5265.32161425054,"14"
"cell76662",8212.93759784847,-5313.32761549577,"14"
"cell76666",8215.96159792691,-5413.55161809549,"14"
"cell76668",8207.3755977042,-5259.70561410487,"14"
"cell76670",8263.42759915814,-5283.84361473098,"14"
"cell76671",8115.7375953272,-5305.98361530527,"14"
"cell76675",8240.09959855303,-5354.15161655471,"14"
"cell76679",8191.8235973008,-5353.7196165435,"14"
"cell76680",8229.13759826869,-5349.50761643425,"14"
"cell76681",8125.67359558493,-5356.36561661214,"14"
"cell76688",8097.05359484255,-5366.57161687687,"14"
"cell76692",8209.80559776723,-5362.52161677182,"14"
"cell76694",8181.62867113575,-5098.4219432734,"14"
"cell76698",8229.79667238519,-5181.85194543749,"14"
"cell76699",8156.46467048302,-5164.08594497666,"14"
"cell76701",8189.45867133886,-5140.97394437715,"14"
"cell76704",8144.85467018187,-5208.95994614065,"14"
"cell76705",8237.19467257708,-5110.62594358996,"14"
"cell76710",8134.75666991994,-5207.44794610143,"14"
"cell76712",8244.43067276478,-5185.79394553974,"14"
"cell76719",8111.10466930643,-5113.865943674,"14"
"cell76720",8253.28667299449,-5206.74594608322,"14"
"cell76721",8251.72067295387,-5040.10194176063,"14"
"cell76726",8210.89667189494,-5221.97394647822,"14"
"cell76731",8170.88267085701,-5178.61194535345,"14"
"cell76732",8178.49667105451,-5240.32854695432,"14"
"cell76733",8232.98267246783,-5055.43794215843,"14"
"cell76735",8088.42466871813,-5149.07394458726,"14"
"cell76742",8128.92466976866,-5081.51994283497,"14"
"cell76746",8215.486672014,-5085.35394293442,"14"
"cell76747",8198.04467156157,-5217.81594637036,"14"
"cell76749",8270.99867345393,-5134.49394420907,"14"
"cell76751",8175.09467096627,-5160.73794488981,"14"
"cell76754",8133.40666988492,-5168.89194510132,"14"
"cell76764",8153.06267039478,-5145.61794449762,"14"
"cell76766",8187.62267129123,-5179.31394537166,"14"
"cell76772",8199.13749959692,-5001.54786786437,"14"
"cell76775",8135.52549794689,-4995.71586771309,"14"
"cell76781",8227.4335003309,-5018.01786829159,"14"
"cell76784",8198.00349956751,-4889.17386494949,"14"
"cell76787",8093.56749685854,-4927.7298659496,"14"
"cell76789",8236.01950055361,-4928.53986597061,"14"
"cell76795",8207.99349982664,-4844.67786379531,"14"
"cell76796",8153.23749840632,-4965.09786691889,"14"
"cell76799",8170.94949886575,-4844.29986378551,"14"
"cell76800",8262.15550123155,-4921.30386578292,"14"
"cell76803",8151.7794983685,-5035.83786875382,"14"
"cell76806",8232.02350044996,-4956.99786670879,"14"
"cell76807",8256.37750108168,-5013.91386818513,"14"
"cell76810",8180.66949911788,-4879.18386469036,"14"
"cell76812",8144.43549817801,-5032.86786867678,"14"
"cell76814",8187.63549929857,-4903.80786532909,"14"
"cell76816",8188.66149932519,-4997.33586775512,"14"
"cell76817",8185.79949925095,-4845.37986381352,"14"
"cell76821",8072.728896318,-4909.26186547056,"14"
"cell76823",8224.24750024825,-4988.10186751559,"14"
"cell76825",8142.76149813458,-4863.19986427575,"14"
"cell76826",8186.66349927336,-4963.04586686566,"14"
"cell76832",8148.05349827185,-4907.20986541733,"14"
"cell76836",8203.13349970058,-4898.67786519602,"14"
"cell76838",8176.78149901703,-5005.92186797783,"14"
"cell76843",8096.53749693558,-4916.76786566526,"14"
"cell76845",8156.85549850017,-4835.06586354598,"14"
"cell76846",8183.04549917951,-4866.22386435419,"14"
"cell76851",8251.62550095841,-4967.95986699313,"14"
"cell76852",8211.39549991488,-4878.75186467916,"14"
"cell76854",8158.79949855059,-4931.77986605465,"14"
"cell76859",8106.25665332004,-4755.14731981978,"14"
"cell76863",8150.26665446162,-4731.65731921047,"14"
"cell76868",8133.4186540246,-4712.86531872302,"14"
"cell76874",8189.63265548274,-4652.00731714442,"14"
"cell76875",8148.8086544238,-4704.11731849611,"14"
"cell76876",8192.33265555277,-4747.31731961668,"14"
"cell76877",8103.2326532416,-4683.65131796524,"14"
"cell76880",8216.7946561873,-4704.92731851712,"14"
"cell76881",8103.50265324861,-4646.12131699175,"14"
"cell76885",8106.63465332985,-4727.12131909281,"14"
"cell76886",8243.63265688345,-4740.29731943458,"14"
"cell76892",8174.67465509474,-4728.09331911802,"14"
"cell76893",8241.63465683162,-4643.47531692311,"14"
"cell76896",8173.16265505552,-4684.40731798485,"14"
"cell76898",8259.40065729246,-4751.63731972873,"14"
"cell76903",8249.68065704033,-4669.23331759125,"14"
"cell76908",8157.71865465492,-4790.73332074285,"14"
"cell76909",8229.70065652207,-4686.89131804928,"14"
"cell76912",8236.72065670416,-4715.61931879446,"14"
"cell76913",8113.27665350214,-4781.22932049632,"14"
"cell76919",8228.78265649825,-4664.53531746939,"14"
"cell76923",8154.74865457788,-4760.97931997105,"14"
"cell76924",8135.36265407503,-4724.96131903678,"14"
"cell76931",8144.21865430474,-4678.19731782377,"14"
"cell76932",8245.19865692407,-4726.0953190662,"14"
"cell76937",8262.6406573765,-4788.62732068822,"14"
"cell76938",8210.95908169821,-4434.59030110762,"14"
"cell76941",8230.50708220527,-4564.67630448192,"14"
"cell76944",8154.04308022186,-4601.1263054274,"14"
"cell76947",8154.63708023727,-4636.86890635453,"14"
"cell76951",8155.60908026248,-4511.43230310082,"14"
"cell76956",8207.50308160856,-4635.41630631685,"14"
"cell76959",8101.77107886598,-4591.89230518788,"14"
"cell76961",8128.44707955792,-4477.52030222118,"14"
"cell76963",8235.15108232573,-4463.9123018682,"14"
"cell76964",8229.91308218986,-4539.7823038362,"14"
"cell76966",8266.25508313254,-4522.88030339777,"14"
"cell76967",8157.76908031851,-4460.99630179256,"14"
"cell76971",8182.66308096424,-4620.02630591765,"14"
"cell76972",8119.32107932121,-4514.56430318207,"14"
"cell76975",8207.01708159596,-4541.18630387262,"14"
"cell76976",8240.33508246019,-4605.55430554226,"14"
"cell76983",8279.59308347851,-4530.54830359668,"14"
"cell76984",8207.77308161557,-4511.37830309942,"14"
"cell76985",8137.08707978204,-4535.13830371574,"14"
"cell76987",8239.63308244199,-4596.75230531394,"14"
"cell76989",8270.899083253,-4483.56830237806,"14"
"cell76991",8155.93308027089,-4522.93430339918,"14"
"cell76992",8250.48708272353,-4606.95830557868,"14"
"cell76993",8261.39508300647,-4609.65830564871,"14"
"cell76998",8101.98707887158,-4541.67230388522,"14"
"cell76999",8202.7510814853,-4478.8163022548,"14"
"cell77000",8153.12508019805,-4498.58030276746,"14"
"cell77002",8187.5230810903,-4543.77830393985,"14"
"cell77005",8184.66108101606,-4452.14030156285,"14"
"cell77007",8090.21507856622,-4496.79830272123,"14"
"cell77011",8196.27108131722,-4593.2963052243,"14"
"cell77012",8171.43108067289,-4448.522301469,"14"
"cell77013",8253.94308281317,-4513.86230316386,"14"
"cell77014",8207.77308161557,-4456.4063016735,"14"
"cell77021",8176.78160803765,-4278.21350540221,"14"
"cell77022",8280.56961072981,-4327.35350667685,"14"
"cell77027",8108.68760627136,-4324.38350659981,"14"
"cell77028",8136.22760698572,-4248.67550463602,"14"
"cell77029",8279.4896107018,-4371.14750781283,"14"
"cell77031",8268.25761041045,-4305.32150610536,"14"
"cell77034",8121.10760659352,-4407.70550876111,"14"
"cell77036",8248.33160989359,-4316.82350640371,"14"
"cell77039",8164.46960771829,-4377.95150798932,"14"
"cell77043",8215.17560903355,-4288.95950568095,"14"
"cell77044",8207.99360884726,-4392.1535083577,"14"
"cell77049",8164.36160771549,-4392.47750836611,"14"
"cell77050",8221.16960918903,-4301.97350601852,"14"
"cell77052",8196.65360855311,-4343.71550710127,"14"
"cell77055",8166.52160777152,-4294.35950582102,"14"
"cell77056",8177.48360805586,-4303.48550605774,"14"
"cell77057",8127.371606756,-4372.60550785065,"14"
"cell77058",8140.27760709077,-4324.81550661102,"14"
"cell77059",8186.28560828418,-4314.06950633228,"14"
"cell77061",8264.69361031801,-4275.02750531957,"14"
"cell77066",8208.15560885146,-4320.87350650877,"14"
"cell77071",8138.60360704735,-4391.12750833109,"14"
"cell77072",8123.05160664394,-4289.44550569355,"14"
"cell77075",8137.52360701934,-4426.33550924435,"14"
"cell77076",8259.94161019474,-4369.58150777221,"14"
"cell77077",8236.34360958263,-4247.81150461361,"14"
"cell77082",8194.11560848728,-4288.90550567955,"14"
"cell77084",8148.70160730928,-4309.64150621742,"14"
"cell77086",8215.82360905036,-4308.83150619641,"14"
"cell77087",8218.09160910919,-4381.67750808597,"14"
"cell77089",8244.11960978433,-4412.72750889137,"14"
"cell77092",8214.52760901675,-4332.15950680152,"14"
"cell77104",8193.46760847047,-4278.86150541902,"14"
"cell77106",8118.08360651508,-4398.74150852859,"14"
"cell77107",8213.04239792377,-4057.28568065539,"14"
"cell77109",8087.71379467286,-4135.15368267521,"14"
"cell77110",8261.75039918721,-4116.68568219617,"14"
"cell77111",8173.40639689565,-4184.99568396807,"14"
"cell77112",8278.22039961442,-4136.01768269762,"14"
"cell77113",8164.17239665613,-4135.15368267521,"14"
"cell77115",8229.35039834678,-4109.23368200287,"14"
"cell77118",8183.99039717019,-4204.43568447232,"14"
"cell77121",8150.99639631435,-4194.06768420339,"14"
"cell77123",8264.18039925024,-4208.37768457457,"14"
"cell77124",8189.93039732426,-4040.59968022257,"14"
"cell77125",8171.08439683542,-4155.99768321589,"14"
"cell77126",8160.12239655107,-4029.52967993543,"14"
"cell77128",8115.03239538148,-4115.92968217656,"14"
"cell77129",8281.73039970547,-4067.97768093273,"14"
"cell77131",8191.55039736629,-4051.50768050551,"14"
"cell77133",8116.6523954235,-4134.61368266121,"14"
"cell77136",8203.26839767024,-4162.96368339658,"14"
"cell77137",8280.48839967325,-4159.07568329573,"14"
"cell77138",8236.15439852327,-4055.98968062177,"14"
"cell77140",8098.13039494306,-4131.69768258557,"14"
"cell77141",8126.15639567003,-4205.89368451014,"14"
"cell77143",8190.90239734948,-4212.48168468103,"14"
"cell77144",8246.2523987852,-4164.5296834372,"14"
"cell77145",8215.4183979854,-4213.93968471885,"14"
"cell77146",8151.64439633116,-4089.63168149441,"14"
"cell77147",8114.65439537168,-4174.19568368793,"14"
"cell77149",8132.0963958241,-4217.44968480989,"14"
"cell77150",8208.1283977963,-4112.41968208551,"14"
"cell77153",8181.83039711416,-4144.38768291473,"14"
"cell77159",8254.51439899951,-4190.66568411514,"14"
"cell77161",8117.51639544591,-4161.77568336576,"14"
"cell77163",8199.9743975848,-4092.38568156585,"14"
"cell77166",8179.13039704412,-4071.59568102658,"14"
"cell77169",8139.87239602581,-4160.85768334195,"14"
"cell77170",8223.1943981871,-4151.67768310383,"14"
"cell77175",8125.45439565182,-4081.53168128431,"14"
"cell77177",8214.60839796439,-4137.09768272564,"14"
"cell77178",8144.19239613786,-4151.40768309683,"14"
"cell77179",8294.5230000373,-4199.35968434066,"14"
"cell77181",8222.8163981773,-4190.98968412355,"14"
"cell77186",8152.88639636338,-4175.76168372855,"14"
"cell77188",8105.74439514056,-4091.14368153363,"14"
"cell77191",8171.80830298737,-3862.9125890322,"14"
"cell77192",8134.27830201387,-3843.63458853215,"14"
"cell77193",8231.26230452955,-3911.35059028864,"14"
"cell77195",8095.2957010027,-3846.28058860078,"14"
"cell77199",8141.94630221277,-3875.33258935437,"14"
"cell77201",8183.14830328152,-3869.55458920449,"14"
"cell77202",8213.92830407992,-3904.27659010515,"14"
"cell77203",8121.0483016707,-3893.74658983201,"14"
"cell77205",8222.35230429843,-3937.59459096938,"14"
"cell77210",8302.48290637694,-3852.00458874926,"14"
"cell77212",8137.78830210492,-3825.97658807412,"14"
"cell77214",8147.99430236965,-3850.11458870023,"14"
"cell77215",8234.44830461219,-3834.77858830243,"14"
"cell77216",8226.02430439368,-3919.55859050155,"14"
"cell77218",8250.6483050324,-3855.1905888319,"14"
"cell77219",8174.0223030448,-3890.50658974796,"14"
"cell77220",8232.77430456877,-3884.13458958268,"14"
"cell77223",8244.11430486292,-4034.89719349332,"14"
"cell77224",8153.93430252373,-3877.6545894146,"14"
"cell77230",8100.36630113423,-3957.46659148484,"14"
"cell77232",8203.34430380538,-3888.77858970314,"14"
"cell77233",8250.05430501699,-3894.77258985862,"14"
"cell77234",8279.97030579299,-3859.61858894676,"14"
"cell77235",8139.84030215815,-3976.9065919891,"14"
"cell77240",8247.46230494976,-3988.35459228605,"14"
"cell77247",8268.19830548763,-3988.08459227905,"14"
"cell77249",8217.06030416116,-3942.61659109965,"14"
"cell77251",8257.66830521449,-3909.62259024382,"14"
"cell77253",8136.2763020657,-3849.89858869463,"14"
"cell77257",8221.21830426902,-3891.26258976758,"14"
"cell77258",8213.44230406731,-3842.23058849573,"14"
"cell77265",8160.95430270582,-3918.10059046373,"14"
"cell77266",8215.27830411494,-3864.10058906302,"14"
"cell77267",8225.43030437827,-4009.30659282953,"14"
"cell77268",8147.45430235565,-3950.87859131396,"14"
"cell77269",8252.75430508703,-3957.41259148344,"14"
"cell77271",8211.60630401969,-3890.83058975637,"14"
"cell77273",8151.01912264153,-3745.53817911074,"14"
"cell77274",8242.81912502274,-3741.70417901128,"14"
"cell77275",8237.79712489247,-3786.52418017387,"14"
"cell77278",8138.81512232497,-3814.17218089104,"14"
"cell77279",8222.67712450027,-3804.0741806291,"14"
"cell77281",8178.6131233573,-3782.47418006882,"14"
"cell77282",8145.34912249446,-3733.11817878857,"14"
"cell77284",8231.80312473699,-3768.16417969763,"14"
"cell77286",8108.41312153637,-3728.31217866391,"14"
"cell77288",8256.48112537712,-3666.9681770727,"14"
"cell77292",8203.56112400442,-3687.75817761198,"14"
"cell77293",8199.72712390497,-3662.59417695925,"14"
"cell77294",8284.07512609288,-3655.03417676315,"14"
"cell77296",8234.50312480703,-3809.96018078178,"14"
"cell77298",8254.9151253365,-3656.60017680377,"14"
"cell77300",8177.26312332228,-3806.66618069634,"14"
"cell77304",8176.77712330967,-3723.50617853925,"14"
"cell77306",8172.88912320882,-3628.03417606279,"14"
"cell77307",8250.64912522584,-3739.43617895246,"14"
"cell77308",8218.41112438962,-3760.49617949873,"14"
"cell77311",8147.88712256029,-3789.65618025512,"14"
"cell77315",8228.34712464735,-3643.5861764662,"14"
"cell77316",8257.50712540373,-3677.12017733604,"14"
"cell77320",8142.05512240902,-3717.29617837816,"14"
"cell77322",8181.52912343293,-3816.54818095267,"14"
"cell77325",8214.79312429577,-3780.8001800254,"14"
"cell77327",8220.78712445125,-3688.94617764279,"14"
"cell77328",8183.85112349316,-3829.8807812985,"14"
"cell77329",8282.34712604806,-3778.74817997217,"14"
"cell77332",8138.49112231657,-3639.69817636535,"14"
"cell77334",8243.89912505075,-3688.62217763439,"14"
"cell77337",8177.15512331948,-3658.54417685419,"14"
"cell77338",8170.08112313598,-3696.9381778501,"14"
"cell77343",8208.79912414029,-3822.21818109974,"14"
"cell77345",8104.90312144533,-3684.46417752653,"14"
"cell77346",8164.30312298611,-3765.3021796234,"14"
"cell77347",8182.98712347075,-3668.04817710072,"14"
"cell77351",8187.6324320659,-3571.92397279665,"14"
"cell77356",8214.14643275365,-3591.4719733037,"14"
"cell77357",8141.5704308711,-3462.84396996722,"14"
"cell77360",8289.42243470624,-3490.32997068018,"16"
"cell77365",8282.56443452835,-3543.30397205427,"16"
"cell77369",8260.15443394706,-3594.33397337794,"14"
"cell77370",8150.75043110922,-3629.42857428826,"14"
"cell77371",8235.58443330973,-3506.90797111019,"16"
"cell77377",8222.89443298057,-3534.28597182035,"14"
"cell77379",8116.08243020996,-3515.2239713259,"14"
"cell77380",8136.27843073383,-3590.8779732883,"14"
"cell77382",8193.19443221018,-3621.4419740811,"14"
"cell77385",8179.964431867,-3461.3859699294,"14"
"cell77387",8214.25443275645,-3560.4219724983,"14"
"cell77390",8181.80043191463,-3500.80597095191,"14"
"cell77392",8306.37303514592,-3525.42997159064,"16"
"cell77395",8286.1284346208,-3584.12797311321,"16"
"cell77397",8116.56843022257,-3540.22597197443,"14"
"cell77400",8144.48643094674,-3610.15597378835,"14"
"cell77401",8285.80443461239,-3446.2659695372,"16"
"cell77402",8174.56443172693,-3454.3119697459,"14"
"cell77403",8219.87043290213,-3583.425973095,"14"
"cell77405",8191.46643216535,-3540.71197198704,"14"
"cell77407",8126.6664304845,-3578.29597296193,"14"
"cell77408",8175.21243174374,-3517.05997137353,"14"
"cell77410",8109.44043003768,-3485.95597056672,"14"
"cell77414",8243.63043351844,-3518.84197141975,"16"
"cell77420",8145.99843098596,-3562.31197254732,"14"
"cell77422",8199.62043237686,-3596.97997344658,"14"
"cell77423",8157.39243128151,-3443.67396946996,"14"
"cell77424",8272.73643427342,-3625.11397417635,"14"
"cell77426",8273.81643430144,-3499.4559709169,"16"
"cell77427",8260.47843395546,-3610.26397379115,"14"
"cell77428",8287.20843464881,-3573.81397284567,"16"
"cell77429",8161.28043138236,-3575.8119728975,"14"
"cell77430",8173.86243170872,-3531.26197174191,"14"
"cell77432",8270.63043421879,-3578.24197296053,"16"
"cell77435",8165.87043150142,-3500.26597093791,"14"
"cell77436",8144.21643093973,-3489.35797065496,"14"
"cell77437",8194.43643224239,-3564.41797260195,"14"
"cell77440",8186.93043204769,-3424.12596896291,"16"
"cell77441",8229.26643314585,-3476.12797031179,"16"
"cell77446",8161.98243140057,-3481.25797044486,"14"
"cell77447",8197.78443232924,-3448.31796959043,"16"
"cell77448",8203.61643248051,-3607.61797372252,"14"
"cell77450",8163.86250945553,-3346.24610692635,"16"
"cell77451",8280.01651246846,-3259.63010467961,"15"
"cell77452",8169.53250960261,-3381.07610782981,"16"
"cell77453",8132.75850864872,-3230.74010393023,"16"
"cell77456",8156.68050926924,-3277.88210515305,"16"
"cell77457",8184.004509978,-3268.05410489812,"16"
"cell77459",8248.42651164904,-3424.54610895738,"16"
"cell77466",8294.92051285505,-3317.24810617417,"15"
"cell77471",8155.11450922862,-3323.08010632545,"16"
"cell77473",8214.9465107806,-3430.10270910151,"16"
"cell77475",8134.59450869635,-3378.70010776818,"14"
"cell77478",8263.11451203004,-3380.158107806,"16"
"cell77482",8251.88251173869,-3336.04010666162,"16"
"cell77483",8176.01250977069,-3325.29410638288,"16"
"cell77486",8134.97250870615,-3294.08210557327,"16"
"cell77487",8173.15050969645,-3357.04610720649,"16"
"cell77489",8141.23650886863,-3384.80210792646,"14"
"cell77491",8161.7025093995,-3366.87410746142,"16"
"cell77492",8232.82051124424,-3255.36410456896,"16"
"cell77493",8231.57851121202,-3323.18810632825,"16"
"cell77494",8213.70451074839,-3342.5201068297,"16"
"cell77495",8212.73251072317,-3253.90610453114,"16"
"cell77496",8219.80651090667,-3271.56410498917,"16"
"cell77498",8130.16650858149,-3393.71210815758,"14"
"cell77499",8315.00311337598,-3313.41410607472,"15"
"cell77500",8211.86851070076,-3333.34010659158,"16"
"cell77504",8121.95850836858,-3307.31210591644,"17"
"cell77505",8291.89651277661,-3280.47410522029,"15"
"cell77514",8284.28251257911,-3365.79410743341,"16"
"cell77516",8215.16251078621,-3240.56810418516,"16"
"cell77518",8268.51451217011,-3270.05210494995,"15"
"cell77519",8180.48068164289,-3125.66036034375,"15"
"cell77525",8161.90468116105,-3162.48836129904,"16"
"cell77529",8260.50868371874,-3188.19236196578,"15"
"cell77530",8276.11468412355,-3117.07436012104,"15"
"cell77532",8297.01268466562,-3100.06435967982,"15"
"cell77534",8155.04668098316,-3165.29636137187,"16"
"cell77537",8232.37468298897,-3170.42636150494,"15"
"cell77538",8139.17068057135,-3141.75236076117,"16"
"cell77540",8169.24868135154,-3112.32235999778,"15"
"cell77541",8135.6606804803,-3156.54836114496,"16"
"cell77542",8158.98868108541,-3133.76036055386,"16"
"cell77543",8142.19468064979,-3135.70436060429,"16"
"cell77544",8235.45268306881,-3137.97236066312,"15"
"cell77545",8259.91468370333,-3083.91835926101,"15"
"cell77548",8177.94268157706,-3151.9583610259,"16"
"cell77551",8293.93468458578,-3055.35235852003,"15"
"cell77553",8219.90068266541,-3056.37835854664,"15"
"cell77554",8191.22668192163,-3042.98635819927,"15"
"cell77558",8267.42068389803,-3043.04035820067,"15"
"cell77559",8189.2286818698,-3158.22236118838,"15"
"cell77563",8226.38068283349,-3208.33436248824,"15"
"cell77565",8152.40068091452,-3029.59435785189,"15"
"cell77566",8236.58668309823,-3122.90636027232,"15"
"cell77577",8319.90328525938,-3085.10635929182,"15"
"cell77578",8216.76868258417,-3117.07436012104,"15"
"cell77588",8262.91684382036,-2956.32725181058,"15"
"cell77591",8241.10084325448,-2940.01925138757,"15"
"cell77595",8216.09884260595,-3025.49585360475,"15"
"cell77596",8254.16884359345,-2898.43925030902,"15"
"cell77597",8256.59884365648,-2924.25125097856,"15"
"cell77598",8191.47484196723,-2961.88925195485,"15"
"cell77601",8215.39684258774,-2896.27925025299,"15"
"cell77606",8305.79284493253,-2888.55725005269,"15"
"cell77609",8240.99284325168,-2888.44925004989,"15"
"cell77613",8211.77884249389,-2991.96725273505,"15"
"cell77615",8261.29684377834,-2870.30524957925,"15"
"cell77617",8231.48884300515,-2903.62325044349,"15"
"cell77621",8227.4928429015,-2921.82125091553,"15"
"cell77623",8184.99484179914,-2840.65924881026,"15"
"cell77630",8294.18284463137,-2916.09725076705,"15"
"cell77633",8118.3642400708,-2954.49125176296,"15"
"cell77640",8126.78284028917,-2889.5292500779,"15"
"cell77641",8224.79284283146,-2879.86324982718,"15"
"cell77645",8267.77684394643,-2978.41325238347,"15"
"cell77646",8298.01684473082,-2860.58524932712,"15"
"cell77647",8267.61484394222,-2924.52125098556,"15"
"cell77648",8238.23884318024,-2971.82525221258,"15"
"cell77652",8296.72084469721,-2980.7352524437,"15"
"cell77653",8228.03284291551,-2865.44524945319,"15"
"cell77660",8176.35484157503,-2965.7772520557,"15"
"cell77666",8165.06884128228,-2901.62525039166,"15"
"cell77667",8178.56884163246,-2848.05724900216,"15"
"cell77670",8207.67484238744,-2842.60324886069,"15"
"cell77671",8166.5268413201,-2984.67725254595,"15"
"cell77674",8258.6778318733,-2646.52271580324,"15"
"cell77678",8210.18583061546,-2687.29271686077,"15"
"cell77679",8323.53183355555,-2742.10271828249,"15"
"cell77681",8262.83583198115,-2758.68071871251,"15"
"cell77683",8152.0278291069,-2770.83071902767,"15"
"cell77685",8216.01783076674,-2770.18271901086,"15"
"cell77688",8208.94383058324,-2674.0627165176,"15"
"cell77691",8326.49643363245,-2675.25071654841,"15"
"cell77694",8269.42383215204,-2677.89671661705,"15"
"cell77695",8224.54983098805,-2705.32871732861,"15"
"cell77702",8238.10383133963,-2651.86871594191,"15"
"cell77719",8270.55783218145,-2725.68671785668,"15"
"cell77723",8195.71383024007,-2787.13871945068,"15"
"cell77736",8185.23782996833,-2815.38072018325,"15"
"cell77738",8293.99383278936,-2796.3727196902,"15"
"cell77739",8307.16983313113,-2724.55271782726,"15"
"cell77741",8288.64783265069,-2669.04071638733,"15"
"cell77744",8147.70782899484,-2729.73671796173,"15"
"cell77748",8278.98183239996,-2804.63471990451,"15"
"cell77756",8271.79983221367,-2638.20671558753,"15"
"cell77757",8131.07582856342,-2742.37271828949,"15"
"cell77758",8303.65983304009,-2676.43871657923,"15"
"cell77761",8224.11783097684,-2740.69871824607,"15"
"cell77783",8137.55582873151,-2823.96132040583,"15"
"cell77785",8169.09182954952,-2702.14271724597,"15"
"cell77787",8310.66824716702,-2542.27150152624,"15"
"cell77788",8286.96224655211,-2624.02210364677,"15"
"cell77791",8297.06024681404,-2562.3055020459,"15"
"cell77801",8324.546247527,-2460.40749940276,"1"
"cell77802",8295.22424676642,-2458.03149934113,"1"
"cell77803",8318.76824737713,-2472.34149971232,"1"
"cell77808",8139.21824271977,-2512.57150075585,"15"
"cell77810",8274.16424622014,-2492.15950022638,"15"
"cell77811",8316.5542473197,-2483.35749999806,"1"
"cell77814",8282.37224643305,-2502.25750048831,"15"
"cell77815",8311.47824718803,-2518.24150090292,"15"
"cell77816",8261.96024590358,-2419.47549834102,"15"
"cell77819",8299.54424687847,-2580.93550252914,"15"
"cell77820",8257.59350348637,-2267.7245719023,"1"
"cell77824",8305.8695047386,-2316.97257317975,"1"
"cell77826",8287.61750426516,-2306.22657290101,"1"
"cell77828",8236.91150294989,-2370.81057457626,"1"
"cell77829",8196.62750190496,-2255.95257159695,"1"
"cell77830",8262.29150360823,-2296.56057265028,"1"
"cell77832",8209.58750224113,-2278.47057218105,"1"
"cell77833",8214.8795023784,-2235.37857106328,"1"
"cell77835",8260.94150357321,-2331.28257355094,"1"
"cell77838",8229.13550274819,-2310.76257301867,"1"
"cell77839",8274.71150393039,-2250.17457144707,"1"
"cell77842",8292.04550438002,-2394.57057519257,"1"
"cell77843",8278.97750404105,-2326.69257343188,"1"
"cell77847",8317.15550503135,-2289.59457246959,"1"
"cell77849",8293.66550442204,-2419.7885758467,"1"
"cell77850",8208.50750221312,-2255.35857158154,"1"
"cell77852",8245.01150316,-2318.64657322317,"1"
"cell77854",8217.41750244424,-2359.0925742723,"15"
"cell77855",8331.78950541094,-2334.73857364058,"1"
"cell77857",8211.36950228736,-2314.43457311392,"1"
"cell77860",8217.68750245124,-2288.89257245138,"1"
"cell77862",8250.35750329867,-2237.80857112631,"1"
"cell77864",8313.9155049473,-2344.24257388711,"1"
"cell77866",8217.90350245684,-2264.70057182387,"1"
"cell77867",8262.61550361663,-2354.01657414064,"1"
"cell77869",8225.51750265434,-2227.38657085598,"1"
"cell77873",8287.29350425676,-2293.80657257885,"1"
"cell77874",8200.67548236251,-2180.77493229508,"1"
"cell77879",8225.46148300543,-2178.29093223065,"1"
"cell77885",8192.1434821412,-2174.0789321214,"1"
"cell77892",8250.24748364836,-2190.76493255422,"1"
"cell77894",8162.2274813652,-2154.90893162414,"1"
"cell77895",8184.20548193529,-2151.8849315457,"1"
"cell77896",8237.9894833304,-2179.26293225586,"1"
"cell77897",8198.89348231629,-2220.67553333007,"1"
"cell77899",8198.94748231769,-2199.29693277553,"1"
"cell77902",8149.48348103464,-2153.12693157792,"1"
"cell77905",8377.21854043379,-2381.29839311913,"1"
"cell77906",8346.9785396494,-2255.42438985407,"1"
"cell77907",8355.29453986511,-2365.31439270452,"1"
"cell77909",8373.38454033434,-2308.99239124358,"1"
"cell77913",8449.36254230514,-2350.19439231232,"1"
"cell77918",8407.24254121259,-2383.56639317796,"1"
"cell77925",8388.23454071954,-2415.04839399457,"1"
"cell77927",8473.39254292846,-2382.37839314714,"1"
"cell77943",8351.56853976846,-2260.82438999414,"1"
"cell77945",8388.23454071954,-2388.85839331523,"1"
"cell77947",8450.84384714812,-2525.60267093405,"1"
"cell77948",8443.49984695762,-2503.57067036256,"1"
